5,6,7,8,9,10,11,12,13,14,15,16
"[[4893.484, 9.7954, 21.246, 7.3424, 9.8929, 36.3841], [1666.1283, 5.7157, 13.714, 3.9406, 5.7726, 19.3628], [618.5231, 3.4825, 8.793, 2.5475, 3.5172, 12.3152]]","[[10774.8999, 13.2905, 29.27, 9.8893, 13.4008, 58.8615], [4731.3593, 8.807, 21.056, 6.0637, 8.8801, 35.8924], [2276.4419, 6.1089, 15.837, 4.1878, 6.1596, 24.5462]]","[[22345.6512, 17.7406, 39.528, 13.146, 17.8668, 91.36], [11663.5374, 12.817, 30.502, 8.9123, 12.9082, 61.7129], [6284.4994, 9.4082, 24.066, 6.3721, 9.4752, 43.8558]]","[[43801.0848, 23.2541, 52.393, 17.1344, 23.399, 136.169], [26320.7955, 18.0263, 42.803, 12.6077, 18.1386, 99.946], [15368.0695, 13.7742, 34.779, 9.3177, 13.86, 73.564]]","[[86764.338, 30.8781, 69.585, 22.7989, 31.0491, 203.9906], [53667.3788, 24.2848, 57.43, 17.0919, 24.4193, 152.6267], [33279.1701, 19.1234, 47.588, 13.0466, 19.2294, 116.1774]]","[[175257.3996, 41.656, 94.541, 30.7774, 41.8638, 306.1244], [108590.0724, 32.7895, 77.758, 23.2419, 32.953, 230.8127], [68094.4575, 25.9654, 64.517, 17.8163, 26.0949, 176.5528]]","[[244232.6439, 46.9073, 105.991, 34.5835, 47.12, 378.5777], [157657.5482, 37.6874, 88.891, 26.5598, 37.8583, 290.312], [100315.0804, 30.0623, 74.329, 20.3297, 30.1986, 221.7754]]","[[371119.1653, 55.3814, 125.362, 40.8716, 55.6117, 488.2782], [246365.089, 45.1229, 106.383, 31.9301, 45.3105, 380.9938], [164383.9686, 36.8584, 90.752, 25.0628, 37.0117, 298.5537]]","[[565695.5422, 65.7137, 148.769, 48.5083, 65.9659, 628.0209], [391880.8881, 54.6942, 128.443, 38.8762, 54.9042, 502.815], [271777.494, 45.5482, 111.262, 31.2242, 45.723, 403.3022]]","[[858686.7844, 78.0383, 176.932, 57.6389, 78.3165, 803.8615], [606740.6382, 65.5982, 153.982, 46.7572, 65.8321, 651.5345], [430693.4768, 55.2681, 134.607, 38.0603, 55.4651, 529.7433]]","[[1287422.7188, 92.3362, 209.342, 68.1818, 92.6435, 1019.0783], [934408.7108, 78.6647, 184.101, 56.2193, 78.9265, 839.6629], [678762.8508, 67.0456, 162.297, 46.4052, 67.2688, 692.4255]]","[[1857969.3945, 107.4252, 243.604, 79.3364, 107.7604, 1265.1355], [1373978.2184, 92.3798, 215.805, 66.1684, 92.668, 1054.476], [1010483.7771, 79.2231, 191.045, 55.0401, 79.4703, 876.4121]]"
"[[4923.3828, 9.8253, 21.311, 7.3648, 9.9231, 36.495], [1675.5474, 5.7318, 13.752, 3.9517, 5.7889, 19.4174], [621.5582, 3.491, 8.813, 2.5538, 3.5258, 12.3455]]","[[10848.8406, 13.336, 29.368, 9.9234, 13.4467, 59.0643], [4761.0814, 8.8346, 21.121, 6.0829, 8.9079, 36.0058], [2288.3207, 6.1248, 15.876, 4.199, 6.1757, 24.612]]","[[22510.2766, 17.8058, 39.67, 13.1948, 17.9325, 91.6994], [11741.19, 12.8596, 30.6, 8.9422, 12.9511, 61.9201], [6320.1219, 9.4348, 24.132, 6.3902, 9.502, 43.9809]]","[[44139.0965, 23.3437, 52.587, 17.2015, 23.4891, 136.7025], [26502.0133, 18.0883, 42.945, 12.6515, 18.201, 100.2933], [15460.3579, 13.8155, 34.88, 9.3459, 13.9016, 73.7863]]","[[87435.005, 30.9972, 69.844, 22.8882, 31.1689, 204.79], [54047.5365, 24.3707, 57.626, 17.153, 24.5057, 153.1726], [33488.0409, 19.1833, 47.733, 13.0876, 19.2896, 116.5421]]","[[176560.658, 41.8106, 94.877, 30.8933, 42.0191, 307.2782], [109350.1729, 32.904, 78.018, 23.3238, 33.0681, 231.6267], [68529.8312, 26.0483, 64.715, 17.8732, 26.1782, 177.1175]]","[[246234.6253, 47.0992, 106.408, 34.7275, 47.3128, 380.1545], [158888.1821, 37.8342, 89.223, 26.6653, 38.0058, 291.466], [101050.8845, 30.1723, 74.59, 20.4058, 30.3091, 222.6064]]","[[374261.8101, 55.6154, 125.871, 41.0471, 55.8467, 490.3762], [248370.6774, 45.3062, 106.797, 32.0623, 45.4946, 382.5718], [165646.2194, 36.9997, 91.085, 25.1609, 37.1535, 299.7236]]","[[570555.7407, 65.9954, 149.383, 48.7197, 66.2487, 630.7583], [395113.4527, 54.9193, 128.95, 39.0391, 55.1302, 504.9225], [273898.5489, 45.7256, 111.677, 31.3481, 45.9011, 404.9044]]","[[866074.5066, 78.3733, 177.662, 57.8902, 78.6527, 807.3689], [611784.1042, 65.8703, 154.594, 46.9546, 66.1051, 654.2868], [434103.4477, 55.4865, 135.115, 38.2135, 55.6843, 531.8783]]","[[1298432.931, 92.7302, 210.201, 68.4775, 93.0388, 1023.4998], [942132.9596, 78.9892, 184.829, 56.4552, 79.252, 843.1883], [684131.8389, 67.3103, 162.91, 46.5917, 67.5343, 695.2104]]","[[1873848.3231, 107.8833, 244.602, 79.6802, 108.2199, 1270.6205], [1385360.9029, 92.7617, 216.66, 66.4466, 93.0511, 1058.912], [1018550.1255, 79.5387, 191.774, 55.2634, 79.7868, 879.9691]]"
"[[4953.2767, 9.8551, 21.375, 7.387, 9.9532, 36.6052], [1685.01, 5.748, 13.791, 3.9628, 5.8052, 19.472], [624.6435, 3.4997, 8.834, 2.5601, 3.5345, 12.3762]]","[[10922.9937, 13.3815, 29.467, 9.9574, 13.4926, 59.267], [4790.8577, 8.8622, 21.185, 6.102, 8.9357, 36.1192], [2300.235, 6.1407, 15.916, 4.2101, 6.1917, 24.6771]]","[[22675.5662, 17.871, 39.811, 13.2436, 17.9982, 92.0393], [11819.1577, 12.9022, 30.699, 8.972, 12.994, 62.1268], [6356.0075, 9.4616, 24.198, 6.4086, 9.5289, 44.1072]]","[[44478.9425, 23.4334, 52.782, 17.2687, 23.5794, 137.2372], [26683.938, 18.1502, 43.088, 12.6953, 18.2633, 100.6408], [15552.7404, 13.8567, 34.981, 9.374, 13.9431, 74.0085]]","[[88108.2923, 31.1163, 70.102, 22.9775, 31.2887, 205.5897], [54429.1235, 24.4565, 57.822, 17.2141, 24.592, 153.7182], [33697.9052, 19.2434, 47.878, 13.1286, 19.35, 116.9076]]","[[177868.5593, 41.9652, 95.213, 31.0092, 42.1745, 308.4319], [110113.1179, 33.0186, 78.279, 23.4058, 33.1833, 232.4414], [68967.208, 26.1313, 64.913, 17.9303, 26.2616, 177.6828]]","[[248244.45, 47.291, 106.826, 34.8713, 47.5054, 381.7303], [160123.8377, 37.981, 89.556, 26.7707, 38.1533, 292.6198], [101789.7283, 30.2824, 74.851, 20.4819, 30.4197, 223.4379]]","[[377418.1727, 55.8494, 126.381, 41.2226, 56.0816, 492.4747], [250383.4152, 45.4894, 107.211, 32.1944, 45.6785, 384.1496], [166913.6403, 37.141, 91.417, 25.2591, 37.2954, 300.8944]]","[[575438.0751, 66.2771, 149.996, 48.931, 66.5315, 633.4967], [398358.4908, 55.1444, 129.458, 39.2019, 55.3561, 507.0295], [276028.6331, 45.903, 112.092, 31.4721, 46.0792, 406.5066]]","[[873495.5312, 78.7083, 178.392, 58.1416, 78.9889, 810.877], [616848.0871, 66.1423, 155.206, 47.1519, 66.3781, 657.0375], [437528.9973, 55.705, 135.624, 38.3669, 55.9036, 534.0139]]","[[1309490.8737, 93.1242, 211.06, 68.7731, 93.4341, 1027.9208], [949890.4408, 79.3137, 185.557, 56.6911, 79.5777, 846.7141], [689520.758, 67.5749, 163.524, 46.7782, 67.7997, 697.9945]]","[[1889795.8525, 108.3414, 245.601, 80.0239, 108.6795, 1276.1051], [1396793.8794, 93.1436, 217.516, 66.7248, 93.4343, 1063.3489], [1026649.1845, 79.8543, 192.503, 55.4866, 80.1034, 883.5257]]"
"[[4983.4238, 9.885, 21.44, 7.4094, 9.9834, 36.7159], [1694.5444, 5.7642, 13.829, 3.974, 5.8216, 19.527], [627.7019, 3.5083, 8.854, 2.5665, 3.5432, 12.407]]","[[10997.4426, 13.4271, 29.565, 9.9915, 13.5385, 59.4697], [4820.6986, 8.8898, 21.249, 6.1212, 8.9635, 36.2331], [2312.186, 6.1567, 15.956, 4.2213, 6.2078, 24.7426]]","[[22841.8145, 17.9364, 39.953, 13.2926, 18.0641, 92.3798], [11897.6118, 12.945, 30.797, 9.002, 13.0371, 62.3347], [6391.749, 9.4881, 24.264, 6.4268, 9.5557, 44.2328]]","[[44819.4646, 23.5229, 52.976, 17.3358, 23.6695, 137.7711], [26866.4852, 18.2122, 43.23, 12.739, 18.3257, 100.9882], [15645.4842, 13.898, 35.082, 9.4022, 13.9846, 74.2309]]","[[88784.8301, 31.2355, 70.361, 23.0669, 31.4086, 206.3904], [54811.825, 24.5424, 58.018, 17.2751, 24.6783, 154.2638], [33908.3025, 19.3033, 48.023, 13.1696, 19.4103, 117.2725]]","[[179181.2516, 42.1197, 95.549, 31.1251, 42.3298, 309.5858], [110878.9037, 33.1332, 78.54, 23.4877, 33.2985, 233.2554], [69406.205, 26.2143, 65.112, 17.9873, 26.3451, 178.2484]]","[[250262.2574, 47.4828, 107.243, 35.0152, 47.6981, 383.3062], [161363.9294, 38.1278, 89.889, 26.8762, 38.3007, 293.7736], [102531.2385, 30.3925, 75.112, 20.558, 30.5303, 224.2687]]","[[380587.4994, 56.0834, 126.89, 41.3982, 56.3166, 494.5734], [252405.4759, 45.6727, 107.625, 32.3265, 45.8626, 385.7277], [168185.7326, 37.2822, 91.75, 25.3573, 37.4373, 302.0656]]","[[580341.4769, 66.5589, 150.61, 49.1424, 66.8144, 636.2352], [401618.1204, 55.3696, 129.965, 39.3646, 55.5821, 509.1365], [278167.2449, 46.0805, 112.507, 31.5961, 46.2574, 408.1097]]","[[880947.806, 79.0434, 179.122, 58.393, 79.3252, 814.3846], [621933.4021, 66.4144, 155.818, 47.3492, 66.6512, 659.789], [440966.4241, 55.9234, 136.132, 38.5201, 56.1227, 536.1488]]","[[1320598.7241, 93.5184, 211.919, 69.0688, 93.8296, 1032.3434], [957681.7232, 79.6383, 186.286, 56.9271, 79.9033, 850.2404], [694932.3832, 67.8395, 164.137, 46.9647, 68.0653, 700.7788]]","[[1905814.0804, 108.7996, 246.6, 80.3678, 109.1391, 1281.5909], [1408274.6344, 93.5257, 218.373, 67.0031, 93.8175, 1067.7861], [1034779.792, 80.1698, 193.231, 55.7098, 80.42, 887.0822]]"
"[[5013.7028, 9.915, 21.504, 7.4318, 10.0137, 36.8272], [1704.0317, 5.7803, 13.867, 3.9851, 5.8379, 19.5814], [630.8145, 3.5169, 8.875, 2.5728, 3.5519, 12.4376]]","[[11072.1361, 13.4726, 29.664, 10.0256, 13.5844, 59.6727], [4850.6602, 8.9173, 21.314, 6.1403, 8.9913, 36.3463], [2324.1847, 6.1726, 15.996, 4.2324, 6.2239, 24.8078]]","[[23008.2053, 18.0016, 40.094, 13.3415, 18.1298, 92.7197], [11976.0683, 12.9876, 30.896, 9.0319, 13.08, 62.5416], [6427.7363, 9.5148, 24.33, 6.4451, 9.5825, 44.3583]]","[[45161.7649, 23.6126, 53.171, 17.4029, 23.7597, 138.3051], [27049.8661, 18.2743, 43.372, 12.7829, 18.3881, 101.3361], [15738.7118, 13.9393, 35.183, 9.4303, 14.0262, 74.4528]]","[[89463.3652, 31.3546, 70.62, 23.156, 31.5284, 207.1889], [55196.1163, 24.6283, 58.214, 17.3361, 24.7647, 154.8091], [34119.4436, 19.3633, 48.168, 13.2107, 19.4706, 117.6382]]","[[180499.1324, 42.2743, 95.886, 31.241, 42.4852, 310.7394], [111646.7846, 33.2478, 78.8, 23.5696, 33.4136, 234.0695], [69846.1078, 26.2973, 65.31, 18.0443, 26.4284, 178.8132]]","[[252289.6525, 47.6747, 107.661, 35.1591, 47.8909, 384.8826], [162609.0212, 38.2746, 90.221, 26.9816, 38.4482, 294.9269], [103275.4531, 30.5026, 75.373, 20.6341, 30.6409, 225.0995]]","[[383770.2641, 56.3174, 127.4, 41.5737, 56.5516, 496.6715], [254435.7415, 45.856, 108.039, 32.4587, 46.0467, 387.3065], [169462.9756, 37.4235, 92.083, 25.4555, 37.5791, 303.2365]]","[[585265.8012, 66.8407, 151.224, 49.3538, 67.0973, 638.9731], [404891.1636, 55.5947, 130.473, 39.5275, 55.8081, 511.2442], [280313.6653, 46.258, 112.923, 31.72, 46.4355, 409.7116]]","[[888433.9884, 79.3785, 179.852, 58.6444, 79.6615, 817.8932], [627039.6098, 66.6865, 156.43, 47.5465, 66.9242, 662.5404], [444419.0577, 56.1419, 136.641, 38.6735, 56.342, 538.2847]]","[[1331754.1139, 93.9125, 212.778, 69.3646, 94.2251, 1036.7666], [965503.6951, 79.9629, 187.015, 57.163, 80.229, 853.766], [700365.2169, 68.1042, 164.751, 47.1512, 68.3308, 703.5638]]","[[1921901.6023, 109.2578, 247.599, 80.7116, 109.5987, 1287.077], [1419801.3379, 93.9076, 219.229, 67.2813, 94.2006, 1072.2228], [1042945.5878, 80.4855, 193.96, 55.9332, 80.7367, 890.6406]]"
"[[5043.899, 9.9448, 21.569, 7.4541, 10.0438, 36.9376], [1713.5868, 5.7965, 13.905, 3.9962, 5.8542, 19.6361], [633.8882, 3.5255, 8.896, 2.5791, 3.5606, 12.4681]]","[[11147.2001, 13.5182, 29.762, 10.0597, 13.6304, 59.8762], [4880.7324, 8.9449, 21.378, 6.1595, 9.0192, 36.4598], [2336.1594, 6.1885, 16.036, 4.2435, 6.2399, 24.8729]]","[[23175.5359, 18.067, 40.236, 13.3904, 18.1956, 93.0598], [12054.8484, 13.0302, 30.995, 9.0618, 13.123, 62.7488], [6463.8113, 9.5415, 24.396, 6.4633, 9.6094, 44.4838]]","[[45505.5074, 23.7022, 53.366, 17.4701, 23.8499, 138.8396], [27233.6475, 18.3362, 43.515, 12.8266, 18.4505, 101.683], [15832.0102, 13.9806, 35.284, 9.4584, 14.0677, 74.6752]]","[[90144.7268, 31.4738, 70.879, 23.2454, 31.6482, 207.9888], [55581.8538, 24.7142, 58.411, 17.3973, 24.8511, 155.3551], [34331.1673, 19.4233, 48.312, 13.2517, 19.5309, 118.0039]]","[[181821.8989, 42.429, 96.222, 31.3569, 42.6406, 311.8934], [112418.2401, 33.3624, 79.061, 23.6516, 33.5288, 234.8844], [70287.4009, 26.3802, 65.509, 18.1014, 26.5118, 179.3788]]","[[254324.5247, 47.8666, 108.079, 35.303, 48.0837, 386.4591], [163858.9899, 38.4214, 90.554, 27.0871, 38.5957, 296.0809], [104022.4679, 30.6127, 75.634, 20.7102, 30.7516, 225.9307]]","[[386966.8159, 56.5515, 127.91, 41.7492, 56.7866, 498.7699], [256474.4983, 46.0394, 108.454, 32.5909, 46.2308, 388.8849], [170745.3122, 37.5649, 92.415, 25.5538, 37.721, 304.408]]","[[590212.7992, 67.1226, 151.838, 49.5652, 67.3803, 641.7124], [408178.3301, 55.8199, 130.98, 39.6904, 56.0342, 513.3526], [282468.9506, 46.4355, 113.338, 31.844, 46.6137, 411.3146]]","[[895953.3356, 79.7137, 180.583, 58.8959, 79.9979, 821.4024], [632169.0779, 66.9587, 157.042, 47.7439, 67.1974, 665.2928], [447885.4743, 56.3604, 137.15, 38.8268, 56.5613, 540.4198]]","[[1342958.413, 94.3068, 213.637, 69.6604, 94.6206, 1041.1898], [973357.9252, 80.2875, 187.744, 57.399, 80.5547, 857.2924], [705820.4807, 68.3689, 165.364, 47.3377, 68.5964, 706.3489]]","[[1938061.1542, 109.7162, 248.599, 81.0556, 110.0585, 1292.5648], [1431377.4029, 94.2897, 220.085, 67.5596, 94.5839, 1076.6602], [1051141.2079, 80.8012, 194.689, 56.1564, 81.0533, 894.1977]]"
"[[5074.3197, 9.9748, 21.633, 7.4765, 10.074, 37.0485], [1723.184, 5.8127, 13.943, 4.0074, 5.8706, 19.6909], [636.9934, 3.5341, 8.916, 2.5855, 3.5693, 12.4988]]","[[11222.4925, 13.5637, 29.861, 10.0938, 13.6763, 60.0792], [4910.854, 8.9725, 21.442, 6.1786, 9.047, 36.5732], [2348.2108, 6.2045, 16.076, 4.2546, 6.2559, 24.9383]]","[[23343.3495, 18.1323, 40.377, 13.4393, 18.2613, 93.4], [12133.9879, 13.0729, 31.093, 9.0917, 13.166, 62.9562], [6499.9861, 9.5681, 24.462, 6.4815, 9.6362, 44.6093]]","[[45850.5235, 23.7919, 53.56, 17.5373, 23.9402, 139.3744], [27418.0069, 18.3982, 43.657, 12.8704, 18.5128, 102.0305], [15925.7089, 14.0219, 35.385, 9.4866, 14.1093, 74.8976]]","[[90828.705, 31.593, 71.138, 23.3347, 31.768, 208.7891], [55968.6584, 24.8, 58.607, 17.4583, 24.9374, 155.9011], [34543.6087, 19.4833, 48.457, 13.2927, 19.5913, 118.3687]]","[[183150.0488, 42.5836, 96.558, 31.4728, 42.796, 313.0476], [113192.1724, 33.4771, 79.322, 23.7335, 33.644, 235.6988], [70730.0973, 26.4631, 65.707, 18.1583, 26.5951, 179.9433]]","[[256368.8188, 48.0586, 108.496, 35.4469, 48.2766, 388.0362], [165114.2339, 38.5683, 90.887, 27.1925, 38.7432, 297.2346], [104772.0229, 30.7228, 75.895, 20.7864, 30.8622, 226.7619]]","[[390179.0186, 56.7857, 128.42, 41.9249, 57.0219, 500.8701], [258521.4705, 46.2227, 108.868, 32.7231, 46.4149, 390.463], [172031.9808, 37.7061, 92.748, 25.652, 37.8629, 305.5788]]","[[595181.734, 67.4045, 152.452, 49.7767, 67.6633, 644.4522], [411477.7074, 56.0451, 131.488, 39.8532, 56.2602, 515.4595], [284632.1158, 46.6129, 113.753, 31.968, 46.7919, 412.9168]]","[[903504.0903, 80.0489, 181.313, 59.1473, 80.3343, 824.9118], [637317.5439, 67.2308, 157.654, 47.9413, 67.4705, 668.0444], [451364.8088, 56.5789, 137.659, 38.9802, 56.7806, 542.5564]]","[[1354212.1422, 94.7011, 214.497, 69.9562, 95.0162, 1045.6131], [981246.8358, 80.6122, 188.473, 57.635, 80.8804, 860.8194], [711298.1185, 68.6337, 165.978, 47.5243, 68.8621, 709.1351]]","[[1954291.1265, 110.1747, 249.598, 81.3996, 110.5184, 1298.0529], [1443005.3916, 94.6719, 220.942, 67.838, 94.9673, 1081.0995], [1059370.8859, 81.1169, 195.419, 56.3797, 81.3699, 897.7552]]"
"[[5104.8258, 10.0047, 21.698, 7.4989, 10.1043, 37.1595], [1732.7807, 5.8289, 13.982, 4.0185, 5.8869, 19.7453], [640.0784, 3.5427, 8.937, 2.5918, 3.5779, 12.5291]]","[[11297.9073, 13.6092, 29.959, 10.1279, 13.7222, 60.2821], [4941.1946, 9.0002, 21.507, 6.1979, 9.0749, 36.687], [2360.2582, 6.2204, 16.115, 4.2658, 6.272, 25.0037]]","[[23511.9351, 18.1976, 40.519, 13.4882, 18.3272, 93.7401], [12213.3887, 13.1156, 31.192, 9.1217, 13.209, 63.1637], [6536.3397, 9.5948, 24.529, 6.4999, 9.6631, 44.7354]]","[[46196.788, 23.8816, 53.755, 17.6045, 24.0304, 139.9088], [27603.0941, 18.4602, 43.8, 12.9142, 18.5752, 102.378], [16019.5953, 14.0632, 35.486, 9.5148, 14.1508, 75.1199]]","[[91515.968, 31.7123, 71.398, 23.4241, 31.888, 209.5895], [56356.978, 24.8859, 58.803, 17.5194, 25.0238, 156.4468], [34756.7156, 19.5433, 48.602, 13.3337, 19.6516, 118.7343]]","[[184483.7302, 42.7384, 96.895, 31.5889, 42.9516, 314.2028], [113968.4317, 33.5917, 79.582, 23.8155, 33.7592, 236.5131], [71174.7558, 26.5462, 65.906, 18.2154, 26.6786, 180.5092]]","[[258420.5938, 48.2505, 108.914, 35.5909, 48.4694, 389.6128], [166373.9405, 38.7152, 91.22, 27.2979, 38.8907, 298.3882], [105524.2844, 30.8329, 76.156, 20.8624, 30.9728, 227.5924]]","[[393403.9029, 57.0199, 128.93, 42.1005, 57.257, 502.97], [260576.9673, 46.4061, 109.282, 32.8553, 46.5991, 392.0424], [173323.5371, 37.8474, 93.081, 25.7501, 38.0048, 306.7492]]","[[600171.1726, 67.6865, 153.066, 49.9882, 67.9463, 647.1927], [414791.4688, 56.2703, 131.996, 40.0161, 56.4863, 517.5677], [286804.7872, 46.7905, 114.169, 32.092, 46.9701, 414.5199]]","[[911089.7765, 80.3843, 182.044, 59.3989, 80.6708, 828.4218], [642490.2144, 67.5031, 158.267, 48.1387, 67.7438, 670.7974], [454857.3519, 56.7973, 138.167, 39.1335, 56.9998, 544.6922]]","[[1365513.6474, 95.0954, 215.357, 70.2521, 95.4119, 1050.0381], [989168.5525, 80.9369, 189.202, 57.871, 81.2063, 864.347], [716796.3157, 68.8984, 166.592, 47.7109, 69.1277, 711.9202]]","[[1970589.0885, 110.6331, 250.598, 81.7435, 110.9783, 1303.5412], [1454678.1659, 95.054, 221.799, 68.1164, 95.3506, 1085.5378], [1067633.7596, 81.4326, 196.148, 56.603, 81.6867, 901.3133]]"
"[[5135.4172, 10.0347, 21.763, 7.5213, 10.1345, 37.2706], [1742.4854, 5.8452, 14.02, 4.0297, 5.9034, 19.8004], [643.2103, 3.5513, 8.958, 2.5982, 3.5867, 12.56]]","[[11373.7799, 13.6549, 30.058, 10.162, 13.7682, 60.4852], [4971.5289, 9.0278, 21.571, 6.217, 9.1027, 36.8004], [2372.3731, 6.2363, 16.155, 4.2769, 6.288, 25.0688]]","[[23681.1542, 18.263, 40.661, 13.5371, 18.393, 94.0806], [12292.995, 13.1583, 31.291, 9.1515, 13.252, 63.3707], [6572.7537, 9.6215, 24.595, 6.5181, 9.69, 44.8611]]","[[46544.409, 23.9713, 53.95, 17.6717, 24.1206, 140.4433], [27788.8934, 18.5222, 43.942, 12.958, 18.6376, 102.7254], [16113.7153, 14.1044, 35.587, 9.5429, 14.1923, 75.3422]]","[[92205.2187, 31.8315, 71.657, 23.5135, 32.0078, 210.3896], [56746.962, 24.9718, 58.999, 17.5805, 25.1102, 156.9926], [34970.2409, 19.6033, 48.747, 13.3747, 19.7119, 119.099]]","[[185821.8686, 42.8931, 97.232, 31.7048, 43.1071, 315.357], [114747.9403, 33.7064, 79.843, 23.8974, 33.8745, 237.328], [71620.5052, 26.6292, 66.104, 18.2724, 26.762, 181.0748]]","[[260481.8009, 48.4426, 109.332, 35.7348, 48.6623, 391.1902], [167638.9187, 38.8621, 91.553, 27.4035, 39.0383, 299.543], [106279.6042, 30.9431, 76.417, 20.9386, 31.0834, 228.424]]","[[396642.3944, 57.2541, 129.44, 42.2762, 57.4922, 505.0696], [262640.7372, 46.5895, 109.697, 32.9875, 46.7833, 393.6211], [174620.303, 37.9887, 93.414, 25.8483, 38.1467, 307.92]]","[[605182.8396, 67.9685, 153.681, 50.1997, 68.2294, 649.9322], [418118.7816, 56.4955, 132.503, 40.179, 56.7124, 519.6762], [288984.9301, 46.968, 114.584, 32.216, 47.1483, 416.1221]]","[[918707.0856, 80.7196, 182.775, 59.6504, 81.0074, 831.9322], [647683.7758, 67.7754, 158.879, 48.3361, 68.017, 673.5504], [458364.3213, 57.0159, 138.676, 39.2868, 57.2191, 546.8276]]","[[1376865.1187, 95.4899, 216.217, 70.5479, 95.8076, 1054.4632], [997121.8956, 81.2617, 189.931, 58.1071, 81.5321, 867.8745], [722314.9524, 69.1632, 167.206, 47.8974, 69.3933, 714.7052]]","[[1986958.5467, 111.0917, 251.599, 82.0876, 111.4383, 1309.0297], [1466399.6949, 95.4362, 222.656, 68.3948, 95.734, 1089.9767], [1075927.7878, 81.7483, 196.877, 56.8263, 82.0033, 904.8709]]"
"[[5165.9612, 10.0645, 21.827, 7.5435, 10.1646, 37.3808], [1752.0563, 5.8612, 14.058, 4.0407, 5.9196, 19.8546], [646.3319, 3.5599, 8.978, 2.6045, 3.5954, 12.5908]]","[[11449.7505, 13.7004, 30.157, 10.196, 13.8141, 60.6881], [5001.9225, 9.0553, 21.636, 6.2361, 9.1305, 36.9137], [2384.5245, 6.2522, 16.195, 4.2881, 6.3041, 25.1344]]","[[23850.723, 18.3283, 40.802, 13.586, 18.4587, 94.4204], [12372.8762, 13.201, 31.389, 9.1815, 13.2949, 63.5784], [6609.17, 9.6482, 24.661, 6.5364, 9.7168, 44.9866]]","[[46893.2712, 24.0609, 54.145, 17.7388, 24.2109, 140.9774], [27975.3916, 18.5843, 44.085, 13.0019, 18.7001, 103.0733], [16208.2617, 14.1457, 35.688, 9.571, 14.2339, 75.5644]]","[[92897.6613, 31.9508, 71.916, 23.6028, 32.1278, 211.1901], [57137.9891, 25.0577, 59.195, 17.6415, 25.1966, 157.5384], [35184.8734, 19.6633, 48.892, 13.4158, 19.7723, 119.465]]","[[187164.7823, 43.0478, 97.568, 31.8208, 43.2625, 316.5116], [115529.8437, 33.821, 80.104, 23.9794, 33.9897, 238.1426], [72067.498, 26.7122, 66.303, 18.3294, 26.8454, 181.6397]]","[[262550.7183, 48.6346, 109.75, 35.8788, 48.8551, 392.7673], [168908.486, 39.0089, 91.886, 27.509, 39.1859, 300.697], [107037.712, 31.0532, 76.679, 21.0147, 31.1941, 229.2553]]","[[399894.3564, 57.4884, 129.95, 42.4518, 57.7274, 507.1694], [264712.5766, 46.7729, 110.111, 33.1197, 46.9674, 395.1996], [175922.6011, 38.1301, 93.747, 25.9466, 38.2887, 309.0917]]","[[610216.2255, 68.2506, 154.296, 50.4113, 68.5126, 652.6729], [421461.0649, 56.7209, 133.011, 40.3419, 56.9386, 521.785], [291173.7336, 47.1455, 115.0, 32.34, 47.3265, 417.7251]]","[[926358.1551, 81.055, 183.507, 59.902, 81.344, 835.4434], [652896.8678, 68.0476, 159.492, 48.5335, 68.2902, 676.303], [461885.611, 57.2345, 139.185, 39.4402, 57.4385, 548.9645]]","[[1388263.1508, 95.8843, 217.077, 70.8439, 96.2034, 1058.8886], [1005108.2915, 81.5864, 190.66, 58.3431, 81.8579, 871.4023], [727856.6324, 69.428, 167.82, 48.084, 69.659, 717.4913]]","[[2003397.4186, 111.5503, 252.599, 82.4316, 111.8983, 1314.5194], [1478171.6751, 95.8185, 223.513, 68.6732, 96.1175, 1094.4166], [1084258.4691, 82.0641, 197.607, 57.0497, 82.3202, 908.43]]"
